AMP_CODE,AMPHOE_T,AMPHOE_E,PROV_CODE,PROV_NAM_T,PROV_NAM_E,Region,px_type1,px_type2,px_total,area_rai_1,area_rai_2,area_rai_aban,area_rai_tot,pct_aban
05,โนนสะอาด,Non Sa-at,41,อุดรธานี,Udon Thani,NE,0,0,1021366,0.0,0.0,0.0,574518.38,0.0
06,หนองหาน,Nong Han,41,อุดรธานี,Udon Thani,NE,69,262,1626396,38.81,147.38,186.19,914847.75,0.0204
07,ทุ่งฝน,Thung Fon,41,อุดรธานี,Udon Thani,NE,0,81,561918,0.0,45.56,45.56,316078.88,0.0144
08,ไชยวาน,Chai Wan,41,อุดรธานี,Udon Thani,NE,0,32,825726,0.0,18.0,18.0,464470.88,0.0039
09,ศรีธาตุ,Si That,41,อุดรธานี,Udon Thani,NE,25,214,1224992,14.06,120.38,134.44,689058.0,0.0195
10,วังสามหมอ,Wang Sam Mo,41,อุดรธานี,Udon Thani,NE,18,122,1753612,10.12,68.62,78.75,986406.75,0.008
11,บ้านดุง,Ban Dung,41,อุดรธานี,Udon Thani,NE,181,1989,2154928,101.81,1118.81,1220.62,1212147.0,0.1007
17,บ้านผือ,Ban Phu,41,อุดรธานี,Udon Thani,NE,121,979,2740420,68.06,550.69,618.75,1541486.25,0.0401
18,น้ำโสม,Nam Som,41,อุดรธานี,Udon Thani,NE,89,466,1403870,50.06,262.12,312.19,789676.88,0.0395
19,เพ็ญ,phen,41,อุดรธานี,Udon Thani,NE,289,2410,2119954,162.56,1355.62,1518.19,1192474.12,0.1273
20,สร้างคอม,Srang Khom,41,อุดรธานี,Udon Thani,NE,19,412,645542,10.69,231.75,242.44,363117.38,0.0668
21,หนองแสง,Nong Saeng,41,อุดรธานี,Udon Thani,NE,56,26,824540,31.5,14.62,46.12,463803.75,0.0099
22,นายูง,Na Yung,41,อุดรธานี,Udon Thani,NE,202,296,1206406,113.62,166.5,280.12,678603.38,0.0413
23,พิบูลย์รักษ์,Phibun Ruk,41,อุดรธานี,Udon Thani,NE,0,261,458628,0.0,146.81,146.81,257978.25,0.0569
24,กู่แก้ว,Ku Kaeo,41,อุดรธานี,Udon Thani,NE,0,9,318076,0.0,5.06,5.06,178917.75,0.0028
25,ประจักษ์ศิลปาคม,Prachaksinlapakhom,41,อุดรธานี,Udon Thani,NE,42,187,362090,23.62,105.19,128.81,203675.62,0.0632
01,เมืองเลย,Mueang Loei,42,เลย,Loei,NE,670,1670,2989616,376.88,939.38,1316.25,1681659.0,0.0783
02,นาด้วง,Naduang,42,เลย,Loei,NE,394,1315,1344720,221.62,739.69,961.31,756405.0,0.1271
03,เชียงคาน,Chiang Khan,42,เลย,Loei,NE,372,1361,1991314,209.25,765.56,974.81,1120114.12,0.087
04,ปากชม,Pakchom,42,เลย,Loei,NE,699,2203,2285180,393.19,1239.19,1632.38,1285413.75,0.127
05,ด่านซ้าย,Dan Sai,42,เลย,Loei,NE,864,11239,3217270,486.0,6321.94,6807.94,1809714.38,0.3762
06,นาแห้ว,Nahaeo,42,เลย,Loei,NE,116,2936,1470298,65.25,1651.5,1716.75,827042.62,0.2076
07,ภูเรือ,Phu Rua,42,เลย,Loei,NE,183,2427,1591802,102.94,1365.19,1468.12,895388.62,0.164
08,ท่าลี่,Tha Li,42,เลย,Loei,NE,934,3012,1586660,525.38,1694.25,2219.62,892496.25,0.2487
09,วังสะพุง,Wang Saphung,42,เลย,Loei,NE,213,1272,2599886,119.81,715.5,835.31,1462435.88,0.0571
10,ภูกระดึง,Phu Kradung,42,เลย,Loei,NE,411,469,1814250,231.19,263.81,495.0,1020515.62,0.0485
11,ภูหลวง,Phu Luang,42,เลย,Loei,NE,197,978,1313556,110.81,550.12,660.94,738875.25,0.0895
12,ผาขาว,Pha Khao,42,เลย,Loei,NE,141,210,939168,79.31,118.12,197.44,528282.0,0.0374
13,เอราวัณ,Arawan,42,เลย,Loei,NE,361,244,785786,203.06,137.25,340.31,442004.62,0.077
14,หนองหิน,Nong Hin,42,เลย,Loei,NE,224,238,727462,126.0,133.88,259.88,409197.38,0.0635
01,เมืองหนองคาย,Mueang Nong Khai,43,หนองคาย,Nong Khai,NE,348,1250,1155748,195.75,703.12,898.88,650108.25,0.1383
02,ท่าบ่อ,Tha Bo,43,หนองคาย,Nong Khai,NE,1419,3538,846150,798.19,1990.12,2788.31,475959.38,0.5858
05,โพนพิสัย,Phon Phisai,43,หนองคาย,Nong Khai,NE,265,1850,1943962,149.06,1040.62,1189.69,1093478.62,0.1088
07,ศรีเชียงใหม่,Si Chiang Mai,43,หนองคาย,Nong Khai,NE,230,1412,362382,129.38,794.25,923.62,203839.88,0.4531
08,สังคม,Sang Khom,43,หนองคาย,Nong Khai,NE,33,303,1084602,18.56,170.44,189.0,610088.62,0.031
14,สระใคร,Srakhai,43,หนองคาย,Nong Khai,NE,16,131,478328,9.0,73.69,82.69,269059.5,0.0307
15,เฝ้าไร่,Fao Rai,43,หนองคาย,Nong Khai,NE,135,324,854200,75.94,182.25,258.19,480487.5,0.0537
16,รัตนวาปี,Rattana Wapi,43,หนองคาย,Nong Khai,NE,265,1346,697394,149.06,757.12,906.19,392284.12,0.231
17,โพธิ์ตาก,Pho Tak,43,หนองคาย,Nong Khai,NE,36,679,292872,20.25,381.94,402.19,164740.5,0.2441
01,เมืองมหาสารคาม,Mueang Mahasarakham,44,มหาสารคาม,Mahasarakham,NE,110,569,1326882,61.88,320.06,381.94,746371.12,0.0512
02,แกดำ,Kae Dum,44,มหาสารคาม,Mahasarakham,NE,0,42,403392,0.0,23.62,23.62,226908.0,0.0104
03,โกสุมพิสัย,Kosum Phisai,44,มหาสารคาม,Mahasarakham,NE,291,268,1828342,163.69,150.75,314.44,1028442.38,0.0306
04,กันทรวิชัย,Kanthara Wichai,44,มหาสารคาม,Mahasarakham,NE,111,174,949124,62.44,97.88,160.31,533882.25,0.03
05,เชียงยืน,Chiang Yun,44,มหาสารคาม,Mahasarakham,NE,23,789,745340,12.94,443.81,456.75,419253.75,0.1089
06,บรบือ,Borabu,44,มหาสารคาม,Mahasarakham,NE,40,232,1631970,22.5,130.5,153.0,917983.12,0.0167
07,นาเชือก,Na Chuak,44,มหาสารคาม,Mahasarakham,NE,0,150,1088030,0.0,84.38,84.38,612016.88,0.0138
08,พยัคฆภูมิพิสัย,Phayakkhaphum Phisai,44,มหาสารคาม,Mahasarakham,NE,0,760,1415098,0.0,427.5,427.5,795992.62,0.0537
09,วาปีปทุม,Wapi Pathum,44,มหาสารคาม,Mahasarakham,NE,0,61,1490046,0.0,34.31,34.31,838150.88,0.0041
10,นาดูน,Nadun,44,มหาสารคาม,Mahasarakham,NE,0,64,590468,0.0,36.0,36.0,332138.25,0.0108
11,ยางสีสุราช,Yang Sisurat,44,มหาสารคาม,Mahasarakham,NE,0,166,510418,0.0,93.38,93.38,287110.12,0.0325
12,กุดรัง,Kut Rang,44,มหาสารคาม,Mahasarakham,NE,53,249,760142,29.81,140.06,169.88,427579.88,0.0397
13,ชื่นชม,Chunchom,44,มหาสารคาม,Mahasarakham,NE,0,0,308996,0.0,0.0,0.0,173810.25,0.0
01,เมืองร้อยเอ็ด,Mueang Roi Et,45,ร้อยเอ็ด,Roi Et,NE,0,1222,1047626,0.0,687.38,687.38,589289.62,0.1166
02,เกษตรวิสัย,Kaset Wisai,45,ร้อยเอ็ด,Roi Et,NE,11,1114,1974266,6.19,626.62,632.81,1110524.62,0.057
03,ปทุมรัตต์,Pathumrat,45,ร้อยเอ็ด,Roi Et,NE,0,143,816870,0.0,80.44,80.44,459489.38,0.0175
04,จตุรพักตรพิมาน,Chatuphak Phiman,45,ร้อยเอ็ด,Roi Et,NE,0,226,1122554,0.0,127.12,127.12,631436.62,0.0201
05,ธวัชบุรี,Thawat Buri,45,ร้อยเอ็ด,Roi Et,NE,22,1360,775196,12.38,765.0,777.38,436047.75,0.1783
06,พนมไพร,Phanom Phai,45,ร้อยเอ็ด,Roi Et,NE,20,1261,1023924,11.25,709.31,720.56,575957.25,0.1251
07,โพนทอง,Phon Thong,45,ร้อยเอ็ด,Roi Et,NE,104,606,1588126,58.5,340.88,399.38,893320.88,0.0447
08,โพธิ์ชัย,Pho Chai,45,ร้อยเอ็ด,Roi Et,NE,21,55,876008,11.81,30.94,42.75,492754.5,0.0087
09,หนองพอก,Nong Phok,45,ร้อยเอ็ด,Roi Et,NE,0,601,1298082,0.0,338.06,338.06,730171.12,0.0463
10,เสลภูมิ,Sela Phum,45,ร้อยเอ็ด,Roi Et,NE,222,1558,1741536,124.88,876.38,1001.25,979614.0,0.1022
11,สุวรรณภูมิ,Suwan Phum,45,ร้อยเอ็ด,Roi Et,NE,35,3986,1964374,19.69,2242.12,2261.81,1104960.38,0.2047
12,เมืองสรวง,Mueang Sruang,45,ร้อยเอ็ด,Roi Et,NE,0,1867,361188,0.0,1050.19,1050.19,203168.25,0.5169
13,โพนทราย,Phon Sai,45,ร้อยเอ็ด,Roi Et,NE,0,81,540810,0.0,45.56,45.56,304205.62,0.015
14,อาจสามารถ,At Samat,45,ร้อยเอ็ด,Roi Et,NE,0,5204,963552,0.0,2927.25,2927.25,541998.0,0.5401
15,เมยวดี,Muaiwadi,45,ร้อยเอ็ด,Roi Et,NE,55,23,396940,30.94,12.94,43.88,223278.75,0.0197
16,ศรีสมเด็จ,Sri Somdet,45,ร้อยเอ็ด,Roi Et,NE,0,49,384596,0.0,27.56,27.56,216335.25,0.0127
17,จังหาร,Changhan,45,ร้อยเอ็ด,Roi Et,NE,32,67,431302,18.0,37.69,55.69,242607.38,0.023
18,เชียงขวัญ,Chiang Khwan,45,ร้อยเอ็ด,Roi Et,NE,55,89,304806,30.94,50.06,81.0,171453.38,0.0472
19,หนองฮี,Nong Hi,45,ร้อยเอ็ด,Roi Et,NE,9,240,361828,5.06,135.0,140.06,203528.25,0.0688
20,ทุ่งเขาหลวง,Thung Khao Luang,45,ร้อยเอ็ด,Roi Et,NE,0,452,316196,0.0,254.25,254.25,177860.25,0.1429
01,เมืองกาฬสินธุ์,Mueang Kalasin,46,กาฬสินธุ์,Kalasin,NE,134,544,1649214,75.38,306.0,381.38,927682.88,0.0411
02,นามน,Namon,46,กาฬสินธุ์,Kalasin,NE,31,233,567750,17.44,131.06,148.5,319359.38,0.0465
03,กมลาไสย,Kamalasai,46,กาฬสินธุ์,Kalasin,NE,33,188,784788,18.56,105.75,124.31,441443.25,0.0282
04,ร่องคำ,Rong Kham,46,กาฬสินธุ์,Kalasin,NE,0,18,199496,0.0,10.12,10.12,112216.5,0.009
05,กุฉินารายณ์,Kuchi Narai,46,กาฬสินธุ์,Kalasin,NE,52,903,1807518,29.25,507.94,537.19,1016728.88,0.0528
06,เขาวง,Khao Wong,46,กาฬสินธุ์,Kalasin,NE,0,70,516090,0.0,39.38,39.38,290300.62,0.0136
07,ยางตลาด,Yang Talat,46,กาฬสินธุ์,Kalasin,NE,63,617,1610866,35.44,347.06,382.5,906112.12,0.0422
08,ห้วยเม็ก,Huai Mek,46,กาฬสินธุ์,Kalasin,NE,13,0,759434,7.31,0.0,7.31,427181.62,0.0017
09,สหัสขันธ์,Sahatsakhan,46,กาฬสินธุ์,Kalasin,NE,49,100,779288,27.56,56.25,83.81,438349.5,0.0191
10,คำม่วง,Kham Muang,46,กาฬสินธุ์,Kalasin,NE,0,70,1028356,0.0,39.38,39.38,578450.25,0.0068
11,ท่าคันโท,Tha Khan Tho,46,กาฬสินธุ์,Kalasin,NE,17,168,909670,9.56,94.5,104.06,511689.38,0.0203
12,หนองกุงศรี,Nong Kungsi,46,กาฬสินธุ์,Kalasin,NE,0,184,1426002,0.0,103.5,103.5,802126.12,0.0129
13,สมเด็จ,Somdet,46,กาฬสินธุ์,Kalasin,NE,183,381,1171220,102.94,214.31,317.25,658811.25,0.0482
14,ห้วยผึ้ง,Huai Phung,46,กาฬสินธุ์,Kalasin,NE,0,332,747562,0.0,186.75,186.75,420503.62,0.0444
15,สามชัย,Samchai,46,กาฬสินธุ์,Kalasin,NE,61,81,782018,34.31,45.56,79.88,439885.12,0.0182
16,นาคู,Nakhu,46,กาฬสินธุ์,Kalasin,NE,19,25,514606,10.69,14.06,24.75,289465.88,0.0086
17,ดอนจาน,Dokchan,46,กาฬสินธุ์,Kalasin,NE,63,70,581408,35.44,39.38,74.81,327042.0,0.0229
18,ฆ้องชัย,Khong Chai,46,กาฬสินธุ์,Kalasin,NE,21,39,345134,11.81,21.94,33.75,194137.88,0.0174
01,เมืองสกลนคร,Mueang Sakon Nakhon,47,สกลนคร,Sakon Nakhon,NE,680,4538,2197754,382.5,2552.62,2935.12,1236236.62,0.2374
02,กุสุมาลย์,Kusuman,47,สกลนคร,Sakon Nakhon,NE,163,482,1100238,91.69,271.12,362.81,618883.88,0.0586
03,กุดบาก,Kutbak,47,สกลนคร,Sakon Nakhon,NE,0,147,1046766,0.0,82.69,82.69,588805.88,0.014
04,พรรณานิคม,Phannanikhom,47,สกลนคร,Sakon Nakhon,NE,191,1838,1752622,107.44,1033.88,1141.31,985849.88,0.1158
05,พังโคน,Phangkhon,47,สกลนคร,Sakon Nakhon,NE,25,644,627222,14.06,362.25,376.31,352812.38,0.1067
06,วาริชภูมิ,Waritchaphum,47,สกลนคร,Sakon Nakhon,NE,32,236,963574,18.0,132.75,150.75,542010.38,0.0278
07,นิคมน้ำอูน,Nikhom Nam Un,47,สกลนคร,Sakon Nakhon,NE,0,130,363174,0.0,73.12,73.12,204285.38,0.0358
08,วานรนิวาส,Wanon Niwat,47,สกลนคร,Sakon Nakhon,NE,116,609,2588258,65.25,342.56,407.81,1455895.12,0.028
09,คำตากล้า,Kham Taka,47,สกลนคร,Sakon Nakhon,NE,117,1393,899938,65.81,783.56,849.38,506215.12,0.1678
10,บ้านม่วง,Ban Muang,47,สกลนคร,Sakon Nakhon,NE,401,2818,1773802,225.56,1585.12,1810.69,997763.62,0.1815
11,อากาศอำนวย,Akat Amnuai,47,สกลนคร,Sakon Nakhon,NE,102,1158,1335270,57.38,651.38,708.75,751089.38,0.0944
12,สว่างแดนดิน,Sawang Daen Din,47,สกลนคร,Sakon Nakhon,NE,192,531,2218888,108.0,298.69,406.69,1248124.5,0.0326
13,ส่องดาว,Song Dao,47,สกลนคร,Sakon Nakhon,NE,0,44,781522,0.0,24.75,24.75,439606.12,0.0056
14,เต่างอย,Tao Ngoi,47,สกลนคร,Sakon Nakhon,NE,0,224,701090,0.0,126.0,126.0,394363.12,0.032
15,โคกศรีสุพรรณ,Khok Si Suphan,47,สกลนคร,Sakon Nakhon,NE,0,711,593286,0.0,399.94,399.94,333723.38,0.1198
16,เจริญศิลป์,Chaloensin,47,สกลนคร,Sakon Nakhon,NE,48,237,978814,27.0,133.31,160.31,550582.88,0.0291
17,โพนนาแก้ว,Phon Na Kaeo,47,สกลนคร,Sakon Nakhon,NE,699,1206,832768,393.19,678.38,1071.56,468432.0,0.2288
18,ภูพาน,Phuphan,47,สกลนคร,Sakon Nakhon,NE,111,504,1658820,62.44,283.5,345.94,933086.25,0.0371
01,เมืองนครพนม,Mueang Nakhon Phanom,48,นครพนม,Nakhon Phanom,NE,165,2256,1837808,92.81,1269.0,1361.81,1033767.0,0.1317
02,ปลาปาก,Pla Pak,48,นครพนม,Nakhon Phanom,NE,82,365,1290702,46.12,205.31,251.44,726019.88,0.0346
03,ท่าอุเทน,Tha Uthen,48,นครพนม,Nakhon Phanom,NE,68,1435,1318546,38.25,807.19,845.44,741682.12,0.114
04,บ้านแพง,Ban Paeng,48,นครพนม,Nakhon Phanom,NE,52,380,720922,29.25,213.75,243.0,405518.62,0.0599
05,ธาตุพนม,That Phanom,48,นครพนม,Nakhon Phanom,NE,105,376,803516,59.06,211.5,270.56,451977.75,0.0599
06,เรณูนคร,Renu Nakhon,48,นครพนม,Nakhon Phanom,NE,0,295,530692,0.0,165.94,165.94,298514.25,0.0556
07,นาแก,Nakae,48,นครพนม,Nakhon Phanom,NE,68,918,1528930,38.25,516.38,554.62,860023.12,0.0645
08,ศรีสงคราม,Si Songkhram,48,นครพนม,Nakhon Phanom,NE,140,1883,1797040,78.75,1059.19,1137.94,1010835.0,0.1126
09,นาหว้า,Na Wa,48,นครพนม,Nakhon Phanom,NE,41,573,831544,23.06,322.31,345.38,467743.5,0.0738
10,โพนสวรรค์,Phon Sawan,48,นครพนม,Nakhon Phanom,NE,60,240,1354470,33.75,135.0,168.75,761889.38,0.0221
11,นาทม,Nathom,48,นครพนม,Nakhon Phanom,NE,127,1279,769604,71.44,719.44,790.88,432902.25,0.1827
12,วังยาง,Wang Yang,48,นครพนม,Nakhon Phanom,NE,53,171,391754,29.81,96.19,126.0,220361.62,0.0572
01,เมืองมุกดาหาร,Mueang Mukdahan,49,มุกดาหาร,Mukdahan,NE,299,2047,2825182,168.19,1151.44,1319.62,1589164.88,0.083
02,นิคมคำสร้อย,Nikhom Khamsoi,49,มุกดาหาร,Mukdahan,NE,25,478,933948,14.06,268.88,282.94,525345.75,0.0539
03,ดอนตาล,Dontan,49,มุกดาหาร,Mukdahan,NE,42,630,1163978,23.62,354.38,378.0,654737.62,0.0577
04,ดงหลวง,Dong Luang,49,มุกดาหาร,Mukdahan,NE,28,361,2090554,15.75,203.06,218.81,1175936.62,0.0186
05,คำชะอี,Kham Cha E,49,มุกดาหาร,Mukdahan,NE,0,349,1640474,0.0,196.31,196.31,922766.62,0.0213
06,หว้านใหญ่,Whanyai,49,มุกดาหาร,Mukdahan,NE,12,110,255286,6.75,61.88,68.62,143598.38,0.0478
07,หนองสูง,Nong Sung,49,มุกดาหาร,Mukdahan,NE,52,1435,679322,29.25,807.19,836.44,382118.62,0.2189
01,เมืองเชียงใหม่,Mueang Chiang Mai,50,เชียงใหม่,Chiang Mai,N,21,89,208667,11.81,50.06,61.88,117375.19,0.0527
02,จอมทอง,Chom Thong,50,เชียงใหม่,Chiang Mai,N,73,1359,1309494,41.06,764.44,805.5,736590.38,0.1094
03,แม่แจ่ม,Mae Chaem,50,เชียงใหม่,Chiang Mai,N,13,1624,3324459,7.31,913.5,920.81,1870008.19,0.0492
04,เชียงดาว,Chiang Dao,50,เชียงใหม่,Chiang Mai,N,117,1718,2526517,65.81,966.38,1032.19,1421165.81,0.0726
05,ดอยสะเก็ด,Doi Saket,50,เชียงใหม่,Chiang Mai,N,39,1551,773237,21.94,872.44,894.38,434945.81,0.2056
06,แม่แตง,Mae Taeng,50,เชียงใหม่,Chiang Mai,N,233,3382,1679772,131.06,1902.38,2033.44,944871.75,0.2152
08,สะเมิง,Sa Moeng,50,เชียงใหม่,Chiang Mai,N,10,1110,1250969,5.62,624.38,630.0,703670.06,0.0895
09,ฝาง,Fang,50,เชียงใหม่,Chiang Mai,N,524,2965,1000466,294.75,1667.81,1962.56,562762.12,0.3487
10,แม่อาย,Mae Ai,50,เชียงใหม่,Chiang Mai,N,477,3372,992444,268.31,1896.75,2165.06,558249.75,0.3878
11,พร้าว,Phrao,50,เชียงใหม่,Chiang Mai,N,110,1385,1520478,61.88,779.06,840.94,855268.88,0.0983
12,สันป่าตอง,San Patong,50,เชียงใหม่,Chiang Mai,N,221,1705,210633,124.31,959.06,1083.38,118481.06,0.9144
13,สันกำแพง,San Kamphang,50,เชียงใหม่,Chiang Mai,N,200,1725,289253,112.5,970.31,1082.81,162704.81,0.6655
14,สันทราย,San Sai,50,เชียงใหม่,Chiang Mai,N,103,2096,407877,57.94,1179.0,1236.94,229430.81,0.5391
15,หางดง,Hang Dong,50,เชียงใหม่,Chiang Mai,N,59,780,322542,33.19,438.75,471.94,181429.88,0.2601
16,ฮอด,Hot,50,เชียงใหม่,Chiang Mai,N,451,2508,1764365,253.69,1410.75,1664.44,992455.31,0.1677
17,ดอยเต่า,Doi Tao,50,เชียงใหม่,Chiang Mai,N,1529,6128,1003733,860.06,3447.0,4307.06,564599.81,0.7629
18,อมก๋อย,Omkoi,50,เชียงใหม่,Chiang Mai,N,61,2979,3515069,34.31,1675.69,1710.0,1977226.31,0.0865
19,สารภี,Saraphi,50,เชียงใหม่,Chiang Mai,N,30,268,127633,16.88,150.75,167.62,71793.56,0.2335
20,เวียงแหง,Wiang Haeng,50,เชียงใหม่,Chiang Mai,N,23,1015,898812,12.94,570.94,583.88,505581.75,0.1155
21,ไชยปราการ,Chai Pakan,50,เชียงใหม่,Chiang Mai,N,131,1187,593481,73.69,667.69,741.38,333833.06,0.2221
22,แม่วาง,Mae Wang,50,เชียงใหม่,Chiang Mai,N,32,1846,733691,18.0,1038.38,1056.38,412701.19,0.256
23,แม่ออน,Mae On,50,เชียงใหม่,Chiang Mai,N,90,1596,558000,50.62,897.75,948.38,313875.0,0.3022
24,ดอยหล่อ,Doi Lo,50,เชียงใหม่,Chiang Mai,N,124,2060,262333,69.75,1158.75,1228.5,147562.31,0.8325
25,กัลยาณิวัฒนา,Kanlaya Ni Watthana,50,เชียงใหม่,Chiang Mai,N,9,139,619423,5.06,78.19,83.25,348425.44,0.0239
01,เมืองลำพูน,Mueang Lamphun,51,ลำพูน,Lamphun,N,280,2184,566508,157.5,1228.5,1386.0,318660.75,0.4349
02,แม่ทา,Mae Tha,51,ลำพูน,Lamphun,N,252,2673,902390,141.75,1503.56,1645.31,507594.38,0.3241
03,บ้านโฮ่ง,Ban Hong,51,ลำพูน,Lamphun,N,210,938,596812,118.12,527.62,645.75,335706.75,0.1924
04,ลี้,Li,51,ลำพูน,Lamphun,N,1700,2540,2112836,956.25,1428.75,2385.0,1188470.25,0.2007
05,ทุ่งหัวช้าง,Thung Hua Chang,51,ลำพูน,Lamphun,N,357,736,541025,200.81,414.0,614.81,304326.56,0.202
06,ป่าซาง,Pa Sang,51,ลำพูน,Lamphun,N,485,2481,346368,272.81,1395.56,1668.38,194832.0,0.8563
07,บ้านธิ,Ban Thi,51,ลำพูน,Lamphun,N,43,603,161003,24.19,339.19,363.38,90564.19,0.4012
08,เวียงหนองล่อง,Wiang Nong Long,51,ลำพูน,Lamphun,N,38,158,65077,21.38,88.88,110.25,36605.81,0.3012
01,เมืองลำปาง,Mueang Lampang,52,ลำปาง,Lampang,N,350,3106,1408844,196.88,1747.12,1944.0,792474.75,0.2453
02,แม่เมาะ,Mae Mo,52,ลำปาง,Lampang,N,49,167,1339242,27.56,93.94,121.5,753323.62,0.0161
03,เกาะคา,Ko Kha,52,ลำปาง,Lampang,N,21,43,605408,11.81,24.19,36.0,340542.0,0.0106
04,เสริมงาม,Soem Ngam,52,ลำปาง,Lampang,N,0,11,871211,0.0,6.19,6.19,490056.19,0.0013
05,งาว,Ngao,52,ลำปาง,Lampang,N,54,381,1804390,30.38,214.31,244.69,1014969.38,0.0241
06,แจ้ห่ม,Chae Hom,52,ลำปาง,Lampang,N,65,132,1350877,36.56,74.25,110.81,759868.31,0.0146
07,วังเหนือ,Wang Nuea,52,ลำปาง,Lampang,N,10,233,1092082,5.62,131.06,136.69,614296.12,0.0223
08,เถิน,Thoen,52,ลำปาง,Lampang,N,43,251,2090978,24.19,141.19,165.38,1176175.12,0.0141
09,แม่พริก,Mae Phrik,52,ลำปาง,Lampang,N,28,76,777783,15.75,42.75,58.5,437502.94,0.0134
10,แม่ทะ,Mae Tha,52,ลำปาง,Lampang,N,22,263,953797,12.38,147.94,160.31,536510.81,0.0299
11,สบปราบ,Som Prap,52,ลำปาง,Lampang,N,9,42,583581,5.06,23.62,28.69,328264.31,0.0087
12,ห้างฉัตร,Hang Chat,52,ลำปาง,Lampang,N,29,1154,722767,16.31,649.12,665.44,406556.44,0.1637
13,เมืองปาน,Mueang Pan,52,ลำปาง,Lampang,N,10,92,1155879,5.62,51.75,57.38,650181.94,0.0088
01,เมืองอุตรดิตถ์,Mueang Auttaradit,53,อุตรดิตถ์,Uttaradit,N,72,949,952273,40.5,533.81,574.31,535653.56,0.1072
02,ตรอน,Tron,53,อุตรดิตถ์,Uttaradit,N,0,9,366664,0.0,5.06,5.06,206248.5,0.0025
03,ท่าปลา,Thapa,53,อุตรดิตถ์,Uttaradit,N,35,564,1354608,19.69,317.25,336.94,761967.0,0.0442
04,น้ำปาด,Nam Pat,53,อุตรดิตถ์,Uttaradit,N,97,959,2478078,54.56,539.44,594.0,1393918.88,0.0426
05,ฟากท่า,Fak Tha,53,อุตรดิตถ์,Uttaradit,N,0,175,760540,0.0,98.44,98.44,427803.75,0.023
06,บ้านโคก,Ban Khok,53,อุตรดิตถ์,Uttaradit,N,235,2785,1164173,132.19,1566.56,1698.75,654847.31,0.2594
07,พิชัย,Phichai,53,อุตรดิตถ์,Uttaradit,N,157,106,816994,88.31,59.62,147.94,459559.12,0.0322
08,ลับแล,Laplae,53,อุตรดิตถ์,Uttaradit,N,90,1183,552264,50.62,665.44,716.06,310648.5,0.2305
09,ทองแสนขัน,Thong saengkhan,53,อุตรดิตถ์,Uttaradit,N,51,714,865336,28.69,401.62,430.31,486751.5,0.0884
01,เมืองแพร่,Mueang phrae,54,แพร่,Phrae,N,11,214,938260,6.19,120.38,126.56,527771.25,0.024
02,ร้องกวาง,Rong Kwang,54,แพร่,Phrae,N,0,1921,1022308,0.0,1080.56,1080.56,575048.25,0.1879
03,ลอง,Long,54,แพร่,Phrae,N,0,325,1483818,0.0,182.81,182.81,834647.62,0.0219
04,สูงเม่น,Sungmen,54,แพร่,Phrae,N,0,26,432752,0.0,14.62,14.62,243423.0,0.006
05,เด่นชัย,Denchai,54,แพร่,Phrae,N,0,75,643712,0.0,42.19,42.19,362088.0,0.0117
06,สอง,Song,54,แพร่,Phrae,N,29,1180,1789083,16.31,663.75,680.06,1006359.19,0.0676
07,วังชิ้น,Wang Chin,54,แพร่,Phrae,N,0,1250,1185978,0.0,703.12,703.12,667112.62,0.1054
08,หนองม่วงไข่,Nong Muang Khai,54,แพร่,Phrae,N,0,0,160486,0.0,0.0,0.0,90273.38,0.0
01,เมืองน่าน,Mueang Nan,55,น่าน,Nan,N,76,1464,1176556,42.75,823.5,866.25,661812.75,0.1309
02,แม่จริม,Mae Charim,55,น่าน,Nan,N,10,542,1230266,5.62,304.88,310.5,692024.62,0.0449
03,บ้านหลวง,Ban Luang,55,น่าน,Nan,N,0,192,450331,0.0,108.0,108.0,253311.19,0.0426
04,นาน้อย,Na Noi,55,น่าน,Nan,N,49,3762,1275408,27.56,2116.12,2143.69,717417.0,0.2988
05,ปัว,Pua,55,น่าน,Nan,N,10,642,966897,5.62,361.12,366.75,543879.56,0.0674
06,ท่าวังผา,Tha Wangpha,55,น่าน,Nan,N,76,1290,911886,42.75,725.62,768.38,512935.88,0.1498
07,เวียงสา,Wiang Sa,55,น่าน,Nan,N,83,4559,2552786,46.69,2564.44,2611.12,1435942.12,0.1818
08,ทุ่งช้าง,Thung Chang,55,น่าน,Nan,N,74,155,841243,41.62,87.19,128.81,473199.19,0.0272
09,เชียงกลาง,Chiang Klang,55,น่าน,Nan,N,19,297,372620,10.69,167.06,177.75,209598.75,0.0848
10,นาหมื่น,Na Mun,55,น่าน,Nan,N,26,907,1111662,14.62,510.19,524.81,625309.88,0.0839
11,สันติสุข,Santisuk,55,น่าน,Nan,N,0,74,464031,0.0,41.62,41.62,261017.44,0.0159
12,บ่อเกลือ,Bokuai,55,น่าน,Nan,N,0,0,1094600,0.0,0.0,0.0,615712.5,0.0
13,สองแคว,Song Khwae,55,น่าน,Nan,N,0,706,711255,0.0,397.12,397.12,400080.94,0.0993
14,ภูเพียง,Phuphiang,55,น่าน,Nan,N,87,570,533506,48.94,320.62,369.56,300097.12,0.1231
15,เฉลิมพระเกียรติ,Chaloem Phra kiat,55,น่าน,Nan,N,0,120,674775,0.0,67.5,67.5,379560.94,0.0178
01,เมืองพะเยา,Mueang Phayao,56,พะเยา,Phayao,N,311,1019,1050962,174.94,573.19,748.12,591166.12,0.1266
